"","Date","Value"
"267","6/27/07",0
"268","6/28/07",0
"269","6/29/07",0
"270","6/30/07",0
"271","7/2/07",0
"272","7/3/07",32
"273","7/4/07",0
"274","7/5/07",0
"275","7/6/07",70
"276","7/7/07",0
"277","7/8/07",0
"278","7/9/07",0
"279","7/10/07",0
"280","7/11/07",33
"281","7/12/07",0
"282","7/13/07",0
"283","7/14/07",100
"284","7/15/07",0
"285","7/16/07",0
"286","7/17/07",64
"287","7/18/07",33
"288","7/19/07",0
"289","7/20/07",35
"290","7/21/07",0
"291","7/22/07",98
"292","7/23/07",32
"293","7/24/07",32
"294","7/25/07",0
"295","7/26/07",34
"296","7/27/07",0
"297","7/28/07",48
"298","7/29/07",71
"299","7/30/07",0
"300","7/31/07",0
"301","8/1/07",0
"302","8/2/07",0
"303","8/3/07",35
"304","8/4/07",0
"305","8/5/07",50
"306","8/6/07",33
"307","8/7/07",32
"308","8/8/07",0
"309","8/9/07",33
"310","8/10/07",0
"311","8/11/07",0
"312","8/12/07",0
"313","8/13/07",64
"314","8/14/07",0
"315","8/15/07",34
"316","8/16/07",32
"317","8/17/07",34
"318","8/18/07",92
"319","8/19/07",0
"320","8/20/07",62
"321","8/21/07",30
"322","8/22/07",0
"323","8/23/07",32
"324","8/24/07",0
"325","8/25/07",46
"326","8/26/07",0
"327","8/27/07",30
"328","8/28/07",0
"329","8/29/07",0
"330","8/30/07",0
"331","8/31/07",33
"332","9/1/07",45
"333","9/2/07",44
"334","9/3/07",32
"335","9/4/07",0
"336","9/5/07",30
"337","9/6/07",30
"338","9/7/07",0
"339","9/8/07",0
"340","9/9/07",0
"341","9/10/07",0
"342","9/11/07",28
"343","9/12/07",29
"344","9/13/07",30
"345","9/14/07",0
"346","9/15/07",85
"347","9/16/07",0
"348","9/17/07",29
"349","9/18/07",28
"350","9/19/07",0
"351","9/20/07",0
"352","9/21/07",32
"353","9/22/07",41
"354","9/23/07",40
"355","9/24/07",0
"356","9/25/07",0
"357","9/26/07",0
"358","9/27/07",29
"359","9/28/07",0
"360","9/29/07",41
"361","9/30/07",40
"362","10/2/07",71
"363","10/3/07",71
"364","10/4/07",36
"365","10/5/07",0
"366","10/6/07",0
"367","10/7/07",98
"368","10/8/07",0
"369","10/9/07",35
"370","10/10/07",35
"371","10/11/07",36
"372","10/12/07",0
"373","10/13/07",52
"374","10/14/07",0
"375","10/15/07",35
"376","10/16/07",69
"377","10/17/07",68
"378","10/18/07",35
"379","10/19/07",37
"380","10/20/07",0
"381","10/21/07",0
"382","10/22/07",0
"383","10/23/07",33
"384","10/24/07",0
"385","10/25/07",0
"386","10/26/07",0
"387","10/27/07",48
"388","10/28/07",0
"389","10/29/07",33
"390","10/30/07",0
"391","10/31/07",35
"392","11/1/07",0
"393","11/2/07",38
"394","11/3/07",0
"395","11/4/07",45
"396","11/5/07",0
"397","11/6/07",0
"398","11/7/07",33
"399","11/8/07",0
"400","11/9/07",0
"401","11/10/07",0
"402","11/11/07",45
"403","11/12/07",0
"404","11/13/07",32
"405","11/14/07",20
"406","11/15/07",0
"407","11/16/07",0
"408","11/17/07",0
"409","11/18/07",0
"410","11/19/07",0
"411","11/20/07",0
"412","11/21/07",34
"413","11/22/07",0
"414","11/23/07",96
"415","11/24/07",0
"416","11/25/07",0
"417","11/26/07",32
"418","11/27/07",32
"419","11/28/07",0
"420","11/29/07",0
"421","11/30/07",36
"422","12/1/07",0
"423","12/2/07",0
"424","12/3/07",0
"425","12/4/07",33
"426","12/5/07",0
"427","12/6/07",51
"428","12/7/07",0
"429","12/8/07",0
"430","12/9/07",44
"431","12/10/07",32
"432","12/11/07",67
"433","12/12/07",0
"434","12/13/07",0
"435","12/14/07",71
"436","12/15/07",0
"437","12/16/07",44
"438","12/17/07",0
"439","12/18/07",0
"440","12/19/07",35
"441","12/20/07",54
"442","12/21/07",40
"443","12/22/07",51
"444","12/23/07",0
"445","12/24/07",100
"446","12/25/07",56
"447","12/26/07",43
"448","12/27/07",0
"449","12/28/07",81
"450","12/29/07",0
"451","12/30/07",0
"452","12/31/07",48
"453","1/2/08",0
"454","1/3/08",39
"455","1/4/08",0
"456","1/5/08",0
"457","1/6/08",0
"458","1/7/08",37
"459","1/8/08",0
"460","1/9/08",73
"461","1/10/08",37
"462","1/11/08",77
"463","1/12/08",100
"464","1/13/08",0
"465","1/14/08",35
"466","1/15/08",0
"467","1/16/08",36
"468","1/17/08",0
"469","1/18/08",38
"470","1/19/08",0
"471","1/20/08",47
"472","1/21/08",53
"473","1/22/08",0
"474","1/23/08",0
"475","1/24/08",0
"476","1/25/08",38
"477","1/26/08",49
"478","1/27/08",0
"479","1/28/08",35
"480","1/29/08",34
"481","1/30/08",0
"482","1/31/08",36
"483","2/1/08",38
"484","2/2/08",0
"485","2/3/08",0
"486","2/4/08",0
"487","2/5/08",36
"488","2/6/08",0
"489","2/7/08",0
"490","2/8/08",0
"491","2/9/08",0
"492","2/10/08",0
"493","2/11/08",0
"494","2/12/08",0
"495","2/13/08",71
"496","2/14/08",73
"497","2/15/08",38
"498","2/16/08",48
"499","2/17/08",0
"500","2/18/08",0
"501","2/19/08",0
"502","2/20/08",34
"503","2/21/08",35
"504","2/22/08",36
"505","2/23/08",47
"506","2/24/08",0
"507","2/25/08",34
"508","2/26/08",0
"509","2/27/08",34
"510","2/28/08",35
"511","2/29/08",0
"512","3/1/08",0
"513","3/2/08",45
"514","3/3/08",34
"515","3/4/08",0
"516","3/5/08",34
"517","3/6/08",35
"518","3/7/08",36
"519","3/8/08",0
"520","3/9/08",0
"521","3/10/08",33
"522","3/11/08",67
"523","3/12/08",0
"524","3/13/08",35
"525","3/14/08",0
"526","3/15/08",0
"527","3/16/08",89
"528","3/17/08",34
"529","3/18/08",68
"530","3/19/08",36
"531","3/20/08",0
"532","3/21/08",43
"533","3/22/08",0
"534","3/23/08",51
"535","3/24/08",0
"536","3/25/08",0
"537","3/26/08",0
"538","3/27/08",0
"539","3/28/08",0
"540","3/29/08",0
"541","3/30/08",0
"542","3/31/08",65
"543","4/2/08",0
"544","4/3/08",0
"545","4/4/08",0
"546","4/5/08",0
"547","4/6/08",0
"548","4/7/08",0
"549","4/8/08",95
"550","4/9/08",48
"551","4/10/08",0
"552","4/11/08",0
"553","4/12/08",0
"554","4/13/08",0
"555","4/14/08",0
"556","4/15/08",47
"557","4/16/08",0
"558","4/17/08",0
"559","4/18/08",52
"560","4/19/08",0
"561","4/20/08",67
"562","4/21/08",0
"563","4/22/08",47
"564","4/23/08",48
"565","4/24/08",50
"566","4/25/08",0
"567","4/26/08",69
"568","4/27/08",0
"569","4/28/08",70
"570","4/29/08",47
"571","4/30/08",0
"572","5/1/08",0
"573","5/2/08",0
"574","5/3/08",0
"575","5/4/08",67
"576","5/5/08",49
"577","5/6/08",0
"578","5/7/08",48
"579","5/8/08",49
"580","5/9/08",52
"581","5/10/08",0
"582","5/11/08",0
"583","5/12/08",49
"584","5/13/08",46
"585","5/14/08",94
"586","5/15/08",0
"587","5/16/08",100
"588","5/17/08",0
"589","5/18/08",0
"590","5/19/08",46
"591","5/20/08",46
"592","5/21/08",47
"593","5/22/08",0
"594","5/23/08",52
"595","5/24/08",0
"596","5/25/08",0
"597","5/26/08",50
"598","5/27/08",46
"599","5/28/08",47
"600","5/29/08",0
"601","5/30/08",0
"602","5/31/08",0
"603","6/1/08",0
"604","6/2/08",47
"605","6/3/08",45
"606","6/4/08",0
"607","6/5/08",0
"608","6/6/08",0
"609","6/7/08",67
"610","6/8/08",0
"611","6/9/08",48
"612","6/10/08",47
"613","6/11/08",0
"614","6/12/08",0
"615","6/13/08",0
"616","6/14/08",0
"617","6/15/08",0
"618","6/16/08",0
"619","6/17/08",0
"620","6/18/08",48
"621","6/19/08",73
"622","6/20/08",0
"623","6/21/08",70
"624","6/22/08",0
"625","6/23/08",95
"626","6/24/08",48
"627","6/25/08",0
"628","6/26/08",49
"629","6/27/08",0
"630","6/28/08",0
"631","6/29/08",71
"632","6/30/08",0
"633","7/2/08",29
"634","7/3/08",60
"635","7/4/08",0
"636","7/5/08",0
"637","7/6/08",0
"638","7/7/08",0
"639","7/8/08",28
"640","7/9/08",0
"641","7/10/08",0
"642","7/11/08",31
"643","7/12/08",0
"644","7/13/08",42
"645","7/14/08",29
"646","7/15/08",29
"647","7/16/08",0
"648","7/17/08",58
"649","7/18/08",31
"650","7/19/08",0
"651","7/20/08",0
"652","7/21/08",0
"653","7/22/08",0
"654","7/23/08",29
"655","7/24/08",0
"656","7/25/08",64
"657","7/26/08",0
"658","7/27/08",0
"659","7/28/08",0
"660","7/29/08",28
"661","7/30/08",0
"662","7/31/08",58
"663","8/1/08",0
"664","8/2/08",41
"665","8/3/08",41
"666","8/4/08",58
"667","8/5/08",0
"668","8/6/08",29
"669","8/7/08",0
"670","8/8/08",0
"671","8/9/08",0
"672","8/10/08",0
"673","8/11/08",29
"674","8/12/08",57
"675","8/13/08",0
"676","8/14/08",0
"677","8/15/08",100
"678","8/16/08",0
"679","8/17/08",0
"680","8/18/08",29
"681","8/19/08",0
"682","8/20/08",28
"683","8/21/08",29
"684","8/22/08",61
"685","8/23/08",40
"686","8/24/08",39
"687","8/25/08",42
"688","8/26/08",0
"689","8/27/08",28
"690","8/28/08",28
"691","8/29/08",29
"692","8/30/08",0
"693","8/31/08",0
"694","9/1/08",29
"695","9/2/08",27
"696","9/3/08",26
"697","9/4/08",0
"698","9/5/08",28
"699","9/6/08",0
"700","9/7/08",35
"701","9/8/08",0
"702","9/9/08",26
"703","9/10/08",26
"704","9/11/08",40
"705","9/12/08",0
"706","9/13/08",72
"707","9/14/08",0
"708","9/15/08",39
"709","9/16/08",26
"710","9/17/08",26
"711","9/18/08",0
"712","9/19/08",28
"713","9/20/08",0
"714","9/21/08",0
"715","9/22/08",25
"716","9/23/08",50
"717","9/24/08",39
"718","9/25/08",26
"719","9/26/08",28
"720","9/27/08",0
"721","9/28/08",70
"722","9/29/08",51
"723","9/30/08",0
"724","10/2/08",0
"725","10/3/08",35
"726","10/4/08",89
"727","10/5/08",0
"728","10/6/08",0
"729","10/7/08",16
"730","10/8/08",0
"731","10/9/08",48
"732","10/10/08",0
"733","10/11/08",22
"734","10/12/08",0
"735","10/13/08",16
"736","10/14/08",16
"737","10/15/08",0
"738","10/16/08",16
"739","10/17/08",17
"740","10/18/08",0
"741","10/19/08",21
"742","10/20/08",0
"743","10/21/08",0
"744","10/22/08",0
"745","10/23/08",0
"746","10/24/08",0
"747","10/25/08",21
"748","10/26/08",0
"749","10/27/08",23
"750","10/28/08",0
"751","10/29/08",14
"752","10/30/08",0
"753","10/31/08",0
"754","11/1/08",0
"755","11/2/08",21
"756","11/3/08",21
"757","11/4/08",31
"758","11/5/08",0
"759","11/6/08",15
"760","11/7/08",16
"761","11/8/08",21
"762","11/9/08",100
"763","11/10/08",30
"764","11/11/08",15
"765","11/12/08",30
"766","11/13/08",0
"767","11/14/08",16
"768","11/15/08",0
"769","11/16/08",20
"770","11/17/08",0
"771","11/18/08",0
"772","11/19/08",15
"773","11/20/08",0
"774","11/21/08",0
"775","11/22/08",20
"776","11/23/08",20
"777","11/24/08",30
"778","11/25/08",15
"779","11/26/08",0
"780","11/27/08",17
"781","11/28/08",0
"782","11/29/08",0
"783","11/30/08",0
"784","12/1/08",0
"785","12/2/08",30
"786","12/3/08",15
"787","12/4/08",0
"788","12/5/08",32
"789","12/6/08",20
"790","12/7/08",20
"791","12/8/08",0
"792","12/9/08",0
"793","12/10/08",15
"794","12/11/08",16
"795","12/12/08",32
"796","12/13/08",0
"797","12/14/08",20
"798","12/15/08",30
"799","12/16/08",0
"800","12/17/08",15
"801","12/18/08",0
"802","12/19/08",17
"803","12/20/08",0
"804","12/21/08",0
"805","12/22/08",16
"806","12/23/08",26
"807","12/24/08",0
"808","12/25/08",25
"809","12/26/08",42
"810","12/27/08",22
"811","12/28/08",0
"812","12/29/08",17
"813","12/30/08",0
"814","12/31/08",43
"815","1/2/09",0
"816","1/3/09",0
"817","1/4/09",29
"818","1/5/09",22
"819","1/6/09",45
"820","1/7/09",22
"821","1/8/09",22
"822","1/9/09",69
"823","1/10/09",57
"824","1/11/09",28
"825","1/12/09",0
"826","1/13/09",43
"827","1/14/09",21
"828","1/15/09",21
"829","1/16/09",23
"830","1/17/09",100
"831","1/18/09",55
"832","1/19/09",21
"833","1/20/09",21
"834","1/21/09",0
"835","1/22/09",0
"836","1/23/09",22
"837","1/24/09",28
"838","1/25/09",0
"839","1/26/09",0
"840","1/27/09",52
"841","1/28/09",21
"842","1/29/09",21
"843","1/30/09",0
"844","1/31/09",0
"845","2/1/09",0
"846","2/2/09",21
"847","2/3/09",20
"848","2/4/09",20
"849","2/5/09",0
"850","2/6/09",22
"851","2/7/09",0
"852","2/8/09",26
"853","2/9/09",20
"854","2/10/09",0
"855","2/11/09",21
"856","2/12/09",21
"857","2/13/09",0
"858","2/14/09",42
"859","2/15/09",55
"860","2/16/09",42
"861","2/17/09",20
"862","2/18/09",21
"863","2/19/09",0
"864","2/20/09",22
"865","2/21/09",28
"866","2/22/09",27
"867","2/23/09",21
"868","2/24/09",21
"869","2/25/09",21
"870","2/26/09",20
"871","2/27/09",0
"872","2/28/09",41
"873","3/1/09",26
"874","3/2/09",20
"875","3/3/09",0
"876","3/4/09",40
"877","3/5/09",20
"878","3/6/09",43
"879","3/7/09",54
"880","3/8/09",27
"881","3/9/09",40
"882","3/10/09",0
"883","3/11/09",20
"884","3/12/09",0
"885","3/13/09",44
"886","3/14/09",0
"887","3/15/09",53
"888","3/16/09",0
"889","3/17/09",20
"890","3/18/09",0
"891","3/19/09",0
"892","3/20/09",22
"893","3/21/09",0
"894","3/22/09",0
"895","3/23/09",20
"896","3/24/09",0
"897","3/25/09",0
"898","3/26/09",20
"899","3/27/09",21
"900","3/28/09",26
"901","3/29/09",52
"902","3/30/09",39
"903","3/31/09",20
"904","4/2/09",0
"905","4/3/09",39
"906","4/4/09",0
"907","4/5/09",50
"908","4/6/09",37
"909","4/7/09",0
"910","4/8/09",0
"911","4/9/09",0
"912","4/10/09",68
"913","4/11/09",53
"914","4/12/09",0
"915","4/13/09",40
"916","4/14/09",36
"917","4/15/09",0
"918","4/16/09",0
"919","4/17/09",0
"920","4/18/09",49
"921","4/19/09",0
"922","4/20/09",36
"923","4/21/09",72
"924","4/22/09",72
"925","4/23/09",37
"926","4/24/09",0
"927","4/25/09",0
"928","4/26/09",0
"929","4/27/09",70
"930","4/28/09",35
"931","4/29/09",73
"932","4/30/09",0
"933","5/1/09",67
"934","5/2/09",51
"935","5/3/09",48
"936","5/4/09",36
"937","5/5/09",35
"938","5/6/09",35
"939","5/7/09",0
"940","5/8/09",39
"941","5/9/09",50
"942","5/10/09",0
"943","5/11/09",0
"944","5/12/09",34
"945","5/13/09",35
"946","5/14/09",0
"947","5/15/09",74
"948","5/16/09",47
"949","5/17/09",46
"950","5/18/09",0
"951","5/19/09",0
"952","5/20/09",35
"953","5/21/09",0
"954","5/22/09",38
"955","5/23/09",49
"956","5/24/09",49
"957","5/25/09",0
"958","5/26/09",34
"959","5/27/09",0
"960","5/28/09",70
"961","5/29/09",38
"962","5/30/09",0
"963","5/31/09",0
"964","6/1/09",72
"965","6/2/09",0
"966","6/3/09",34
"967","6/4/09",35
"968","6/5/09",0
"969","6/6/09",0
"970","6/7/09",0
"971","6/8/09",100
"972","6/9/09",67
"973","6/10/09",34
"974","6/11/09",71
"975","6/12/09",38
"976","6/13/09",49
"977","6/14/09",47
"978","6/15/09",0
"979","6/16/09",34
"980","6/17/09",0
"981","6/18/09",35
"982","6/19/09",0
"983","6/20/09",48
"984","6/21/09",48
"985","6/22/09",67
"986","6/23/09",0
"987","6/24/09",0
"988","6/25/09",35
"989","6/26/09",37
"990","6/27/09",0
"991","6/28/09",0
"992","6/29/09",0
"993","6/30/09",0
"994","7/2/09",27
"995","7/3/09",0
"996","7/4/09",76
"997","7/5/09",0
"998","7/6/09",25
"999","7/7/09",26
"1000","7/8/09",52
"1001","7/9/09",27
"1002","7/10/09",0
"1003","7/11/09",0
"1004","7/12/09",0
"1005","7/13/09",26
"1006","7/14/09",0
"1007","7/15/09",0
"1008","7/16/09",27
"1009","7/17/09",0
"1010","7/18/09",37
"1011","7/19/09",74
"1012","7/20/09",0
"1013","7/21/09",26
"1014","7/22/09",40
"1015","7/23/09",0
"1016","7/24/09",0
"1017","7/25/09",37
"1018","7/26/09",0
"1019","7/27/09",78
"1020","7/28/09",0
"1021","7/29/09",27
"1022","7/30/09",53
"1023","7/31/09",43
"1024","8/1/09",0
"1025","8/2/09",37
"1026","8/3/09",27
"1027","8/4/09",0
"1028","8/5/09",27
"1029","8/6/09",55
"1030","8/7/09",29
"1031","8/8/09",57
"1032","8/9/09",37
"1033","8/10/09",52
"1034","8/11/09",0
"1035","8/12/09",54
"1036","8/13/09",27
"1037","8/14/09",0
"1038","8/15/09",0
"1039","8/16/09",74
"1040","8/17/09",26
"1041","8/18/09",26
"1042","8/19/09",27
"1043","8/20/09",53
"1044","8/21/09",0
"1045","8/22/09",0
"1046","8/23/09",36
"1047","8/24/09",25
"1048","8/25/09",25
"1049","8/26/09",25
"1050","8/27/09",26
"1051","8/28/09",27
"1052","8/29/09",0
"1053","8/30/09",34
"1054","8/31/09",0
"1055","9/1/09",37
"1056","9/2/09",25
"1057","9/3/09",50
"1058","9/4/09",0
"1059","9/5/09",34
"1060","9/6/09",0
"1061","9/7/09",40
"1062","9/8/09",0
"1063","9/9/09",0
"1064","9/10/09",25
"1065","9/11/09",0
"1066","9/12/09",33
"1067","9/13/09",96
"1068","9/14/09",24
"1069","9/15/09",24
"1070","9/16/09",24
"1071","9/17/09",0
"1072","9/18/09",0
"1073","9/19/09",33
"1074","9/20/09",0
"1075","9/21/09",0
"1076","9/22/09",24
"1077","9/23/09",24
"1078","9/24/09",25
"1079","9/25/09",26
"1080","9/26/09",100
"1081","9/27/09",63
"1082","9/28/09",24
"1083","9/29/09",0
"1084","9/30/09",0
"1085","10/2/09",0
"1086","10/3/09",32
"1087","10/4/09",0
"1088","10/5/09",0
"1089","10/6/09",24
"1090","10/7/09",35
"1091","10/8/09",0
"1092","10/9/09",25
"1093","10/10/09",0
"1094","10/11/09",0
"1095","10/12/09",0
"1096","10/13/09",0
"1097","10/14/09",0
"1098","10/15/09",0
"1099","10/16/09",25
"1100","10/17/09",32
"1101","10/18/09",0
"1102","10/19/09",47
"1103","10/20/09",0
"1104","10/21/09",23
"1105","10/22/09",24
"1106","10/23/09",0
"1107","10/24/09",31
"1108","10/25/09",30
"1109","10/26/09",23
"1110","10/27/09",0
"1111","10/28/09",23
"1112","10/29/09",23
"1113","10/30/09",100
"1114","10/31/09",32
"1115","11/1/09",31
"1116","11/2/09",23
"1117","11/3/09",23
"1118","11/4/09",23
"1119","11/5/09",47
"1120","11/6/09",24
"1121","11/7/09",61
"1122","11/8/09",29
"1123","11/9/09",23
"1124","11/10/09",22
"1125","11/11/09",0
"1126","11/12/09",46
"1127","11/13/09",0
"1128","11/14/09",30
"1129","11/15/09",0
"1130","11/16/09",23
"1131","11/17/09",23
"1132","11/18/09",0
"1133","11/19/09",0
"1134","11/20/09",24
"1135","11/21/09",45
"1136","11/22/09",29
"1137","11/23/09",56
"1138","11/24/09",22
"1139","11/25/09",0
"1140","11/26/09",0
"1141","11/27/09",39
"1142","11/28/09",31
"1143","11/29/09",0
"1144","11/30/09",45
"1145","12/1/09",45
"1146","12/2/09",22
"1147","12/3/09",23
"1148","12/4/09",48
"1149","12/5/09",60
"1150","12/6/09",44
"1151","12/7/09",23
"1152","12/8/09",0
"1153","12/9/09",34
"1154","12/10/09",46
"1155","12/11/09",24
"1156","12/12/09",0
"1157","12/13/09",44
"1158","12/14/09",33
"1159","12/15/09",23
"1160","12/16/09",0
"1161","12/17/09",59
"1162","12/18/09",51
"1163","12/19/09",31
"1164","12/20/09",31
"1165","12/21/09",48
"1166","12/22/09",49
"1167","12/23/09",0
"1168","12/24/09",0
"1169","12/25/09",37
"1170","12/26/09",33
"1171","12/27/09",0
"1172","12/28/09",25
"1173","12/29/09",25
"1174","12/30/09",26
"1175","12/31/09",31
"1176","1/2/10",0
"1177","1/3/10",0
"1178","1/4/10",33
"1179","1/5/10",33
"1180","1/6/10",34
"1181","1/7/10",33
"1182","1/8/10",68
"1183","1/9/10",83
"1184","1/10/10",81
"1185","1/11/10",0
"1186","1/12/10",31
"1187","1/13/10",32
"1188","1/14/10",33
"1189","1/15/10",68
"1190","1/16/10",0
"1191","1/17/10",41
"1192","1/18/10",63
"1193","1/19/10",0
"1194","1/20/10",0
"1195","1/21/10",32
"1196","1/22/10",0
"1197","1/23/10",42
"1198","1/24/10",100
"1199","1/25/10",0
"1200","1/26/10",31
"1201","1/27/10",62
"1202","1/28/10",0
"1203","1/29/10",33
"1204","1/30/10",40
"1205","1/31/10",40
"1206","2/1/10",62
"1207","2/2/10",31
"1208","2/3/10",62
"1209","2/4/10",63
"1210","2/5/10",33
"1211","2/6/10",40
"1212","2/7/10",40
"1213","2/8/10",31
"1214","2/9/10",62
"1215","2/10/10",62
"1216","2/11/10",32
"1217","2/12/10",34
"1218","2/13/10",0
"1219","2/14/10",42
"1220","2/15/10",50
"1221","2/16/10",32
"1222","2/17/10",0
"1223","2/18/10",32
"1224","2/19/10",67
"1225","2/20/10",41
"1226","2/21/10",39
"1227","2/22/10",31
"1228","2/23/10",0
"1229","2/24/10",31
"1230","2/25/10",31
"1231","2/26/10",0
"1232","2/27/10",40
"1233","2/28/10",0
"1234","3/1/10",92
"1235","3/2/10",31
"1236","3/3/10",31
"1237","3/4/10",47
"1238","3/5/10",66
"1239","3/6/10",0
"1240","3/7/10",78
"1241","3/8/10",0
"1242","3/9/10",31
"1243","3/10/10",62
"1244","3/11/10",63
"1245","3/12/10",33
"1246","3/13/10",0
"1247","3/14/10",39
"1248","3/15/10",60
