,Date,Value
861,11/12/15,1
862,11/13/15,1
863,11/14/15,1
864,11/15/15,1
865,11/16/15,2
866,11/17/15,1
867,11/18/15,2
868,11/19/15,2
869,11/20/15,2
870,11/21/15,2
871,11/22/15,4
872,11/23/15,8
873,11/24/15,5
874,11/25/15,5
875,11/26/15,7
876,11/27/15,13
877,11/28/15,17
878,11/29/15,27
879,11/30/15,100
880,12/1/15,31
881,12/2/15,2
882,12/3/15,1
883,12/4/15,1
884,12/5/15,1
885,12/6/15,0
886,12/7/15,0
887,12/8/15,0
888,12/9/15,0
889,12/10/15,0
890,12/11/15,0
891,12/12/15,0
892,12/13/15,0
893,12/14/15,0
894,12/15/15,0
895,12/16/15,0
896,12/17/15,0
897,12/18/15,0
898,12/19/15,0
899,12/20/15,0
900,12/21/15,0
901,12/22/15,0
902,12/23/15,0
903,12/24/15,0
904,12/25/15,0
905,12/26/15,0
906,12/27/15,0
907,12/28/15,0
908,12/29/15,0
909,12/30/15,0
910,12/31/15,0
911,10/2/16,0
912,10/3/16,0
913,10/4/16,0
914,10/5/16,0
915,10/6/16,0
916,10/7/16,0
917,10/8/16,0
918,10/9/16,0
919,10/10/16,0
920,10/11/16,0
921,10/12/16,0
922,10/13/16,0
923,10/14/16,0
924,10/15/16,0
925,10/16/16,0
926,10/17/16,0
927,10/18/16,0
928,10/19/16,0
929,10/20/16,0
930,10/21/16,0
931,10/22/16,0
932,10/23/16,0
933,10/24/16,0
934,10/25/16,0
935,10/26/16,0
936,10/27/16,0
937,10/28/16,0
938,10/29/16,0
939,10/30/16,0
940,10/31/16,0
941,11/1/16,0
942,11/2/16,0
943,11/3/16,0
944,11/4/16,0
945,11/5/16,0
946,11/6/16,0
947,11/7/16,0
948,11/8/16,0
949,11/9/16,0
950,11/10/16,0
951,11/11/16,1
952,11/12/16,1
953,11/13/16,1
954,11/14/16,1
955,11/15/16,1
956,11/16/16,1
957,11/17/16,1
958,11/18/16,2
959,11/19/16,2
960,11/20/16,4
961,11/21/16,8
962,11/22/16,6
963,11/23/16,5
964,11/24/16,7
965,11/25/16,14
966,11/26/16,17
967,11/27/16,26
968,11/28/16,100
969,11/29/16,34
970,11/30/16,2
971,12/1/16,1
972,12/2/16,1
973,12/3/16,1
974,12/4/16,0
975,12/5/16,0
976,12/6/16,0
977,12/7/16,0
978,12/8/16,0
979,12/9/16,0
980,12/10/16,0
981,12/11/16,0
982,12/12/16,0
983,12/13/16,0
984,12/14/16,0
985,12/15/16,0
986,12/16/16,0
987,12/17/16,0
988,12/18/16,0
989,12/19/16,0
990,12/20/16,0
991,12/21/16,0
992,12/22/16,0
993,12/23/16,0
994,12/24/16,0
995,12/25/16,0
996,12/26/16,0
997,12/27/16,0
998,12/28/16,0
999,12/29/16,0
1000,12/30/16,0
1001,12/31/16,0
