"","Date","Value"
"115","1/25/07",54
"116","1/26/07",34
"117","1/27/07",45
"118","1/28/07",29
"119","1/29/07",61
"120","1/30/07",41
"121","1/31/07",21
"122","2/1/07",64
"123","2/2/07",33
"124","2/3/07",44
"125","2/4/07",29
"126","2/5/07",21
"127","2/6/07",51
"128","2/7/07",21
"129","2/8/07",41
"130","2/9/07",87
"131","2/10/07",72
"132","2/11/07",28
"133","2/12/07",40
"134","2/13/07",0
"135","2/14/07",31
"136","2/15/07",43
"137","2/16/07",68
"138","2/17/07",61
"139","2/18/07",60
"140","2/19/07",33
"141","2/20/07",53
"142","2/21/07",31
"143","2/22/07",52
"144","2/23/07",55
"145","2/24/07",100
"146","2/25/07",69
"147","2/26/07",40
"148","2/27/07",49
"149","2/28/07",20
"150","3/1/07",61
"151","3/2/07",32
"152","3/3/07",42
"153","3/4/07",28
"154","3/5/07",59
"155","3/6/07",20
"156","3/7/07",29
"157","3/8/07",31
"158","3/9/07",53
"159","3/10/07",43
"160","3/11/07",56
"161","3/12/07",60
"162","3/13/07",50
"163","3/14/07",50
"164","3/15/07",21
"165","3/16/07",43
"166","3/17/07",28
"167","3/18/07",82
"168","3/19/07",49
"169","3/20/07",52
"170","3/21/07",60
"171","3/22/07",20
"172","3/23/07",21
"173","3/24/07",84
"174","3/25/07",70
"175","3/26/07",19
"176","3/27/07",19
"177","3/28/07",80
"178","3/29/07",81
"179","3/30/07",32
"180","3/31/07",0
"181","4/2/07",43
"182","4/3/07",36
"183","4/4/07",15
"184","4/5/07",32
"185","4/6/07",19
"186","4/7/07",44
"187","4/8/07",57
"188","4/9/07",16
"189","4/10/07",14
"190","4/11/07",14
"191","4/12/07",42
"192","4/13/07",15
"193","4/14/07",21
"194","4/15/07",30
"195","4/16/07",28
"196","4/17/07",21
"197","4/18/07",41
"198","4/19/07",50
"199","4/20/07",15
"200","4/21/07",21
"201","4/22/07",30
"202","4/23/07",27
"203","4/24/07",48
"204","4/25/07",63
"205","4/26/07",35
"206","4/27/07",30
"207","4/28/07",82
"208","4/29/07",41
"209","4/30/07",29
"210","5/1/07",63
"211","5/2/07",21
"212","5/3/07",50
"213","5/4/07",22
"214","5/5/07",28
"215","5/6/07",91
"216","5/7/07",19
"217","5/8/07",25
"218","5/9/07",32
"219","5/10/07",26
"220","5/11/07",28
"221","5/12/07",19
"222","5/13/07",19
"223","5/14/07",13
"224","5/15/07",13
"225","5/16/07",38
"226","5/17/07",47
"227","5/18/07",21
"228","5/19/07",38
"229","5/20/07",18
"230","5/21/07",19
"231","5/22/07",13
"232","5/23/07",32
"233","5/24/07",33
"234","5/25/07",28
"235","5/26/07",76
"236","5/27/07",28
"237","5/28/07",21
"238","5/29/07",31
"239","5/30/07",25
"240","5/31/07",39
"241","6/1/07",28
"242","6/2/07",37
"243","6/3/07",55
"244","6/4/07",19
"245","6/5/07",37
"246","6/6/07",13
"247","6/7/07",13
"248","6/8/07",42
"249","6/9/07",48
"250","6/10/07",37
"251","6/11/07",100
"252","6/12/07",38
"253","6/13/07",32
"254","6/14/07",26
"255","6/15/07",28
"256","6/16/07",29
"257","6/17/07",68
"258","6/18/07",26
"259","6/19/07",32
"260","6/20/07",20
"261","6/21/07",40
"262","6/22/07",27
"263","6/23/07",66
"264","6/24/07",46
"265","6/25/07",25
"266","6/26/07",55
"267","6/27/07",69
"268","6/28/07",19
"269","6/29/07",42
"270","6/30/07",29
"271","7/2/07",54
"272","7/3/07",41
"273","7/4/07",19
"274","7/5/07",62
"275","7/6/07",33
"276","7/7/07",54
"277","7/8/07",62
"278","7/9/07",41
"279","7/10/07",35
"280","7/11/07",42
"281","7/12/07",49
"282","7/13/07",53
"283","7/14/07",28
"284","7/15/07",91
"285","7/16/07",97
"286","7/17/07",42
"287","7/18/07",60
"288","7/19/07",44
"289","7/20/07",59
"290","7/21/07",100
"291","7/22/07",63
"292","7/23/07",36
"293","7/24/07",83
"294","7/25/07",18
"295","7/26/07",37
"296","7/27/07",53
"297","7/28/07",36
"298","7/29/07",18
"299","7/30/07",77
"300","7/31/07",12
"301","8/1/07",31
"302","8/2/07",25
"303","8/3/07",39
"304","8/4/07",46
"305","8/5/07",27
"306","8/6/07",54
"307","8/7/07",36
"308","8/8/07",18
"309","8/9/07",37
"310","8/10/07",32
"311","8/11/07",35
"312","8/12/07",35
"313","8/13/07",36
"314","8/14/07",36
"315","8/15/07",38
"316","8/16/07",18
"317","8/17/07",51
"318","8/18/07",34
"319","8/19/07",34
"320","8/20/07",17
"321","8/21/07",28
"322","8/22/07",63
"323","8/23/07",29
"324","8/24/07",31
"325","8/25/07",59
"326","8/26/07",17
"327","8/27/07",28
"328","8/28/07",50
"329","8/29/07",22
"330","8/30/07",34
"331","8/31/07",31
"332","9/1/07",25
"333","9/2/07",40
"334","9/3/07",24
"335","9/4/07",16
"336","9/5/07",28
"337","9/6/07",50
"338","9/7/07",30
"339","9/8/07",32
"340","9/9/07",46
"341","9/10/07",53
"342","9/11/07",42
"343","9/12/07",38
"344","9/13/07",11
"345","9/14/07",29
"346","9/15/07",23
"347","9/16/07",38
"348","9/17/07",38
"349","9/18/07",21
"350","9/19/07",38
"351","9/20/07",27
"352","9/21/07",35
"353","9/22/07",15
"354","9/23/07",30
"355","9/24/07",21
"356","9/25/07",26
"357","9/26/07",47
"358","9/27/07",43
"359","9/28/07",34
"360","9/29/07",30
"361","9/30/07",52
"362","10/2/07",67
"363","10/3/07",40
"364","10/4/07",26
"365","10/5/07",43
"366","10/6/07",37
"367","10/7/07",36
"368","10/8/07",79
"369","10/9/07",90
"370","10/10/07",39
"371","10/11/07",53
"372","10/12/07",44
"373","10/13/07",19
"374","10/14/07",0
"375","10/15/07",13
"376","10/16/07",25
"377","10/17/07",13
"378","10/18/07",39
"379","10/19/07",28
"380","10/20/07",37
"381","10/21/07",70
"382","10/22/07",49
"383","10/23/07",37
"384","10/24/07",13
"385","10/25/07",39
"386","10/26/07",41
"387","10/27/07",53
"388","10/28/07",17
"389","10/29/07",87
"390","10/30/07",50
"391","10/31/07",26
"392","11/1/07",14
"393","11/2/07",28
"394","11/3/07",89
"395","11/4/07",51
"396","11/5/07",24
"397","11/6/07",25
"398","11/7/07",86
"399","11/8/07",75
"400","11/9/07",54
"401","11/10/07",85
"402","11/11/07",16
"403","11/12/07",49
"404","11/13/07",84
"405","11/14/07",75
"406","11/15/07",37
"407","11/16/07",81
"408","11/17/07",34
"409","11/18/07",84
"410","11/19/07",74
"411","11/20/07",72
"412","11/21/07",63
"413","11/22/07",68
"414","11/23/07",56
"415","11/24/07",68
"416","11/25/07",16
"417","11/26/07",24
"418","11/27/07",24
"419","11/28/07",36
"420","11/29/07",74
"421","11/30/07",52
"422","12/1/07",50
"423","12/2/07",33
"424","12/3/07",95
"425","12/4/07",71
"426","12/5/07",50
"427","12/6/07",49
"428","12/7/07",0
"429","12/8/07",100
"430","12/9/07",81
"431","12/10/07",60
"432","12/11/07",60
"433","12/12/07",61
"434","12/13/07",25
"435","12/14/07",40
"436","12/15/07",17
"437","12/16/07",100
"438","12/17/07",87
"439","12/18/07",13
"440","12/19/07",38
"441","12/20/07",27
"442","12/21/07",15
"443","12/22/07",57
"444","12/23/07",77
"445","12/24/07",55
"446","12/25/07",0
"447","12/26/07",64
"448","12/27/07",59
"449","12/28/07",75
"450","12/29/07",36
"451","12/30/07",37
"452","12/31/07",73
"453","1/2/08",98
"454","1/3/08",70
"455","1/4/08",52
"456","1/5/08",66
"457","1/6/08",58
"458","1/7/08",60
"459","1/8/08",30
"460","1/9/08",18
"461","1/10/08",30
"462","1/11/08",37
"463","1/12/08",40
"464","1/13/08",63
"465","1/14/08",29
"466","1/15/08",69
"467","1/16/08",46
"468","1/17/08",35
"469","1/18/08",31
"470","1/19/08",71
"471","1/20/08",54
"472","1/21/08",52
"473","1/22/08",45
"474","1/23/08",11
"475","1/24/08",52
"476","1/25/08",43
"477","1/26/08",80
"478","1/27/08",23
"479","1/28/08",34
"480","1/29/08",34
"481","1/30/08",57
"482","1/31/08",35
"483","2/1/08",25
"484","2/2/08",31
"485","2/3/08",55
"486","2/4/08",18
"487","2/5/08",70
"488","2/6/08",41
"489","2/7/08",12
"490","2/8/08",25
"491","2/9/08",48
"492","2/10/08",39
"493","2/11/08",40
"494","2/12/08",51
"495","2/13/08",29
"496","2/14/08",41
"497","2/15/08",31
"498","2/16/08",54
"499","2/17/08",38
"500","2/18/08",62
"501","2/19/08",45
"502","2/20/08",45
"503","2/21/08",34
"504","2/22/08",60
"505","2/23/08",46
"506","2/24/08",37
"507","2/25/08",76
"508","2/26/08",38
"509","2/27/08",44
"510","2/28/08",45
"511","2/29/08",53
"512","3/1/08",38
"513","3/2/08",22
"514","3/3/08",33
"515","3/4/08",27
"516","3/5/08",27
"517","3/6/08",46
"518","3/7/08",12
"519","3/8/08",52
"520","3/9/08",36
"521","3/10/08",38
"522","3/11/08",33
"523","3/12/08",44
"524","3/13/08",17
"525","3/14/08",12
"526","3/15/08",46
"527","3/16/08",44
"528","3/17/08",44
"529","3/18/08",11
"530","3/19/08",23
"531","3/20/08",44
"532","3/21/08",28
"533","3/22/08",49
"534","3/23/08",17
"535","3/24/08",37
"536","3/25/08",38
"537","3/26/08",32
"538","3/27/08",22
"539","3/28/08",47
"540","3/29/08",22
"541","3/30/08",59
"542","3/31/08",21
"543","4/2/08",55
"544","4/3/08",40
"545","4/4/08",67
"546","4/5/08",53
"547","4/6/08",72
"548","4/7/08",30
"549","4/8/08",46
"550","4/9/08",62
"551","4/10/08",47
"552","4/11/08",74
"553","4/12/08",65
"554","4/13/08",84
"555","4/14/08",30
"556","4/15/08",30
"557","4/16/08",31
"558","4/17/08",63
"559","4/18/08",50
"560","4/19/08",64
"561","4/20/08",42
"562","4/21/08",46
"563","4/22/08",30
"564","4/23/08",69
"565","4/24/08",87
"566","4/25/08",84
"567","4/26/08",100
"568","4/27/08",85
"569","4/28/08",67
"570","4/29/08",15
"571","4/30/08",24
"572","5/1/08",82
"573","5/2/08",53
"574","5/3/08",56
"575","5/4/08",76
"576","5/5/08",39
"577","5/6/08",38
"578","5/7/08",62
"579","5/8/08",63
"580","5/9/08",84
"581","5/10/08",78
"582","5/11/08",67
"583","5/12/08",71
"584","5/13/08",44
"585","5/14/08",91
"586","5/15/08",38
"587","5/16/08",40
"588","5/17/08",95
"589","5/18/08",72
"590","5/19/08",66
"591","5/20/08",74
"592","5/21/08",53
"593","5/22/08",63
"594","5/23/08",33
"595","5/24/08",33
"596","5/25/08",64
"597","5/26/08",72
"598","5/27/08",29
"599","5/28/08",37
"600","5/29/08",45
"601","5/30/08",33
"602","5/31/08",64
"603","6/1/08",42
"604","6/2/08",59
"605","6/3/08",58
"606","6/4/08",30
"607","6/5/08",92
"608","6/6/08",65
"609","6/7/08",86
"610","6/8/08",32
"611","6/9/08",54
"612","6/10/08",61
"613","6/11/08",84
"614","6/12/08",39
"615","6/13/08",84
"616","6/14/08",22
"617","6/15/08",43
"618","6/16/08",37
"619","6/17/08",38
"620","6/18/08",54
"621","6/19/08",24
"622","6/20/08",17
"623","6/21/08",79
"624","6/22/08",44
"625","6/23/08",53
"626","6/24/08",46
"627","6/25/08",70
"628","6/26/08",40
"629","6/27/08",50
"630","6/28/08",23
"631","6/29/08",56
"632","6/30/08",54
"633","7/2/08",43
"634","7/3/08",39
"635","7/4/08",13
"636","7/5/08",24
"637","7/6/08",46
"638","7/7/08",36
"639","7/8/08",68
"640","7/9/08",48
"641","7/10/08",43
"642","7/11/08",40
"643","7/12/08",38
"644","7/13/08",15
"645","7/14/08",42
"646","7/15/08",27
"647","7/16/08",43
"648","7/17/08",27
"649","7/18/08",23
"650","7/19/08",32
"651","7/20/08",100
"652","7/21/08",52
"653","7/22/08",32
"654","7/23/08",16
"655","7/24/08",55
"656","7/25/08",35
"657","7/26/08",55
"658","7/27/08",31
"659","7/28/08",21
"660","7/29/08",36
"661","7/30/08",31
"662","7/31/08",54
"663","8/1/08",29
"664","8/2/08",15
"665","8/3/08",38
"666","8/4/08",43
"667","8/5/08",31
"668","8/6/08",27
"669","8/7/08",22
"670","8/8/08",64
"671","8/9/08",60
"672","8/10/08",52
"673","8/11/08",16
"674","8/12/08",69
"675","8/13/08",21
"676","8/14/08",44
"677","8/15/08",24
"678","8/16/08",39
"679","8/17/08",22
"680","8/18/08",26
"681","8/19/08",52
"682","8/20/08",42
"683","8/21/08",43
"684","8/22/08",45
"685","8/23/08",29
"686","8/24/08",57
"687","8/25/08",41
"688","8/26/08",25
"689","8/27/08",51
"690","8/28/08",31
"691","8/29/08",22
"692","8/30/08",43
"693","8/31/08",28
"694","9/1/08",48
"695","9/2/08",30
"696","9/3/08",20
"697","9/4/08",45
"698","9/5/08",31
"699","9/6/08",33
"700","9/7/08",26
"701","9/8/08",62
"702","9/9/08",29
"703","9/10/08",58
"704","9/11/08",54
"705","9/12/08",93
"706","9/13/08",40
"707","9/14/08",52
"708","9/15/08",68
"709","9/16/08",34
"710","9/17/08",68
"711","9/18/08",79
"712","9/19/08",42
"713","9/20/08",20
"714","9/21/08",39
"715","9/22/08",37
"716","9/23/08",33
"717","9/24/08",29
"718","9/25/08",59
"719","9/26/08",72
"720","9/27/08",72
"721","9/28/08",26
"722","9/29/08",29
"723","9/30/08",29
"724","10/2/08",45
"725","10/3/08",67
"726","10/4/08",53
"727","10/5/08",68
"728","10/6/08",50
"729","10/7/08",42
"730","10/8/08",22
"731","10/9/08",43
"732","10/10/08",55
"733","10/11/08",48
"734","10/12/08",47
"735","10/13/08",35
"736","10/14/08",54
"737","10/15/08",46
"738","10/16/08",34
"739","10/17/08",32
"740","10/18/08",35
"741","10/19/08",51
"742","10/20/08",67
"743","10/21/08",50
"744","10/22/08",13
"745","10/23/08",39
"746","10/24/08",22
"747","10/25/08",40
"748","10/26/08",28
"749","10/27/08",29
"750","10/28/08",35
"751","10/29/08",40
"752","10/30/08",51
"753","10/31/08",46
"754","11/1/08",35
"755","11/2/08",44
"756","11/3/08",29
"757","11/4/08",49
"758","11/5/08",16
"759","11/6/08",25
"760","11/7/08",48
"761","11/8/08",45
"762","11/9/08",22
"763","11/10/08",32
"764","11/11/08",29
"765","11/12/08",32
"766","11/13/08",50
"767","11/14/08",48
"768","11/15/08",44
"769","11/16/08",48
"770","11/17/08",56
"771","11/18/08",28
"772","11/19/08",37
"773","11/20/08",38
"774","11/21/08",26
"775","11/22/08",33
"776","11/23/08",42
"777","11/24/08",73
"778","11/25/08",40
"779","11/26/08",62
"780","11/27/08",27
"781","11/28/08",74
"782","11/29/08",55
"783","11/30/08",47
"784","12/1/08",48
"785","12/2/08",52
"786","12/3/08",53
"787","12/4/08",37
"788","12/5/08",48
"789","12/6/08",100
"790","12/7/08",38
"791","12/8/08",38
"792","12/9/08",61
"793","12/10/08",70
"794","12/11/08",50
"795","12/12/08",35
"796","12/13/08",27
"797","12/14/08",48
"798","12/15/08",92
"799","12/16/08",77
"800","12/17/08",62
"801","12/18/08",60
"802","12/19/08",56
"803","12/20/08",80
"804","12/21/08",40
"805","12/22/08",88
"806","12/23/08",33
"807","12/24/08",23
"808","12/25/08",34
"809","12/26/08",68
"810","12/27/08",41
"811","12/28/08",41
"812","12/29/08",37
"813","12/30/08",52
"814","12/31/08",52
"815","1/2/09",89
"816","1/3/09",40
"817","1/4/09",70
"818","1/5/09",37
"819","1/6/09",73
"820","1/7/09",88
"821","1/8/09",66
"822","1/9/09",56
"823","1/10/09",55
"824","1/11/09",77
"825","1/12/09",75
"826","1/13/09",47
"827","1/14/09",87
"828","1/15/09",52
"829","1/16/09",80
"830","1/17/09",55
"831","1/18/09",45
"832","1/19/09",52
"833","1/20/09",29
"834","1/21/09",80
"835","1/22/09",57
"836","1/23/09",54
"837","1/24/09",31
"838","1/25/09",61
"839","1/26/09",69
"840","1/27/09",74
"841","1/28/09",40
"842","1/29/09",46
"843","1/30/09",80
"844","1/31/09",30
"845","2/1/09",59
"846","2/2/09",33
"847","2/3/09",50
"848","2/4/09",45
"849","2/5/09",45
"850","2/6/09",65
"851","2/7/09",30
"852","2/8/09",71
"853","2/9/09",60
"854","2/10/09",27
"855","2/11/09",51
"856","2/12/09",28
"857","2/13/09",48
"858","2/14/09",38
"859","2/15/09",38
"860","2/16/09",80
"861","2/17/09",56
"862","2/18/09",50
"863","2/19/09",62
"864","2/20/09",85
"865","2/21/09",75
"866","2/22/09",52
"867","2/23/09",79
"868","2/24/09",68
"869","2/25/09",73
"870","2/26/09",61
"871","2/27/09",29
"872","2/28/09",89
"873","3/1/09",100
"874","3/2/09",60
"875","3/3/09",55
"876","3/4/09",55
"877","3/5/09",50
"878","3/6/09",41
"879","3/7/09",44
"880","3/8/09",57
"881","3/9/09",38
"882","3/10/09",81
"883","3/11/09",83
"884","3/12/09",33
"885","3/13/09",65
"886","3/14/09",37
"887","3/15/09",58
"888","3/16/09",76
"889","3/17/09",49
"890","3/18/09",94
"891","3/19/09",67
"892","3/20/09",36
"893","3/21/09",60
"894","3/22/09",50
"895","3/23/09",38
"896","3/24/09",65
"897","3/25/09",65
"898","3/26/09",39
"899","3/27/09",17
"900","3/28/09",65
"901","3/29/09",78
"902","3/30/09",32
"903","3/31/09",38
"904","4/2/09",31
"905","4/3/09",33
"906","4/4/09",85
"907","4/5/09",28
"908","4/6/09",21
"909","4/7/09",26
"910","4/8/09",37
"911","4/9/09",68
"912","4/10/09",82
"913","4/11/09",52
"914","4/12/09",53
"915","4/13/09",85
"916","4/14/09",30
"917","4/15/09",31
"918","4/16/09",41
"919","4/17/09",71
"920","4/18/09",56
"921","4/19/09",54
"922","4/20/09",65
"923","4/21/09",50
"924","4/22/09",55
"925","4/23/09",67
"926","4/24/09",43
"927","4/25/09",70
"928","4/26/09",93
"929","4/27/09",24
"930","4/28/09",64
"931","4/29/09",46
"932","4/30/09",85
"933","5/1/09",50
"934","5/2/09",64
"935","5/3/09",61
"936","5/4/09",70
"937","5/5/09",59
"938","5/6/09",49
"939","5/7/09",76
"940","5/8/09",81
"941","5/9/09",83
"942","5/10/09",77
"943","5/11/09",64
"944","5/12/09",43
"945","5/13/09",77
"946","5/14/09",53
"947","5/15/09",62
"948","5/16/09",40
"949","5/17/09",64
"950","5/18/09",47
"951","5/19/09",48
"952","5/20/09",49
"953","5/21/09",62
"954","5/22/09",53
"955","5/23/09",48
"956","5/24/09",48
"957","5/25/09",47
"958","5/26/09",52
"959","5/27/09",71
"960","5/28/09",25
"961","5/29/09",52
"962","5/30/09",55
"963","5/31/09",61
"964","6/1/09",40
"965","6/2/09",53
"966","6/3/09",52
"967","6/4/09",58
"968","6/5/09",67
"969","6/6/09",59
"970","6/7/09",64
"971","6/8/09",75
"972","6/9/09",56
"973","6/10/09",72
"974","6/11/09",60
"975","6/12/09",68
"976","6/13/09",48
"977","6/14/09",73
"978","6/15/09",56
"979","6/16/09",95
"980","6/17/09",43
"981","6/18/09",64
"982","6/19/09",51
"983","6/20/09",67
"984","6/21/09",100
"985","6/22/09",80
"986","6/23/09",43
"987","6/24/09",79
"988","6/25/09",29
"989","6/26/09",67
"990","6/27/09",34
"991","6/28/09",75
"992","6/29/09",68
"993","6/30/09",19
"994","7/2/09",66
"995","7/3/09",32
"996","7/4/09",57
"997","7/5/09",46
"998","7/6/09",35
"999","7/7/09",56
"1000","7/8/09",32
"1001","7/9/09",33
"1002","7/10/09",58
"1003","7/11/09",65
"1004","7/12/09",60
"1005","7/13/09",61
"1006","7/14/09",62
"1007","7/15/09",81
"1008","7/16/09",81
"1009","7/17/09",54
"1010","7/18/09",35
"1011","7/19/09",50
"1012","7/20/09",51
"1013","7/21/09",68
"1014","7/22/09",50
"1015","7/23/09",59
"1016","7/24/09",46
"1017","7/25/09",61
"1018","7/26/09",36
"1019","7/27/09",53
"1020","7/28/09",64
"1021","7/29/09",33
"1022","7/30/09",36
"1023","7/31/09",43
"1024","8/1/09",77
"1025","8/2/09",65
"1026","8/3/09",69
"1027","8/4/09",58
"1028","8/5/09",22
"1029","8/6/09",37
"1030","8/7/09",40
"1031","8/8/09",41
"1032","8/9/09",95
"1033","8/10/09",65
"1034","8/11/09",58
"1035","8/12/09",58
"1036","8/13/09",34
"1037","8/14/09",60
"1038","8/15/09",62
"1039","8/16/09",20
"1040","8/17/09",60
"1041","8/18/09",42
"1042","8/19/09",62
"1043","8/20/09",84
"1044","8/21/09",42
"1045","8/22/09",58
"1046","8/23/09",58
"1047","8/24/09",76
"1048","8/25/09",48
"1049","8/26/09",55
"1050","8/27/09",39
"1051","8/28/09",59
"1052","8/29/09",60
"1053","8/30/09",96
"1054","8/31/09",61
"1055","9/1/09",37
"1056","9/2/09",67
"1057","9/3/09",71
"1058","9/4/09",39
"1059","9/5/09",50
"1060","9/6/09",55
"1061","9/7/09",40
"1062","9/8/09",67
"1063","9/9/09",60
"1064","9/10/09",40
"1065","9/11/09",39
"1066","9/12/09",45
"1067","9/13/09",65
"1068","9/14/09",49
"1069","9/15/09",82
"1070","9/16/09",66
"1071","9/17/09",67
"1072","9/18/09",58
"1073","9/19/09",100
"1074","9/20/09",80
"1075","9/21/09",67
"1076","9/22/09",53
"1077","9/23/09",66
"1078","9/24/09",43
"1079","9/25/09",63
"1080","9/26/09",85
"1081","9/27/09",65
"1082","9/28/09",52
"1083","9/29/09",61
"1084","9/30/09",33
"1085","10/2/09",48
"1086","10/3/09",53
"1087","10/4/09",55
"1088","10/5/09",56
"1089","10/6/09",32
"1090","10/7/09",41
"1091","10/8/09",50
"1092","10/9/09",23
"1093","10/10/09",52
"1094","10/11/09",29
"1095","10/12/09",48
"1096","10/13/09",62
"1097","10/14/09",46
"1098","10/15/09",30
"1099","10/16/09",39
"1100","10/17/09",36
"1101","10/18/09",35
"1102","10/19/09",36
"1103","10/20/09",41
"1104","10/21/09",50
"1105","10/22/09",44
"1106","10/23/09",26
"1107","10/24/09",28
"1108","10/25/09",37
"1109","10/26/09",23
"1110","10/27/09",65
"1111","10/28/09",33
"1112","10/29/09",34
"1113","10/30/09",33
"1114","10/31/09",42
"1115","11/1/09",41
"1116","11/2/09",29
"1117","11/3/09",40
"1118","11/4/09",56
"1119","11/5/09",27
"1120","11/6/09",45
"1121","11/7/09",50
"1122","11/8/09",81
"1123","11/9/09",79
"1124","11/10/09",67
"1125","11/11/09",31
"1126","11/12/09",35
"1127","11/13/09",43
"1128","11/14/09",55
"1129","11/15/09",42
"1130","11/16/09",42
"1131","11/17/09",37
"1132","11/18/09",54
"1133","11/19/09",38
"1134","11/20/09",60
"1135","11/21/09",28
"1136","11/22/09",30
"1137","11/23/09",30
"1138","11/24/09",60
"1139","11/25/09",33
"1140","11/26/09",39
"1141","11/27/09",57
"1142","11/28/09",44
"1143","11/29/09",84
"1144","11/30/09",51
"1145","12/1/09",43
"1146","12/2/09",95
"1147","12/3/09",56
"1148","12/4/09",62
"1149","12/5/09",40
"1150","12/6/09",60
"1151","12/7/09",86
"1152","12/8/09",54
"1153","12/9/09",49
"1154","12/10/09",40
"1155","12/11/09",49
"1156","12/12/09",40
"1157","12/13/09",66
"1158","12/14/09",48
"1159","12/15/09",100
"1160","12/16/09",71
"1161","12/17/09",63
"1162","12/18/09",80
"1163","12/19/09",48
"1164","12/20/09",60
"1165","12/21/09",68
"1166","12/22/09",53
"1167","12/23/09",51
"1168","12/24/09",35
"1169","12/25/09",64
"1170","12/26/09",44
"1171","12/27/09",53
"1172","12/28/09",62
"1173","12/29/09",39
"1174","12/30/09",53
"1175","12/31/09",51
"1176","1/2/10",58
"1177","1/3/10",71
"1178","1/4/10",63
"1179","1/5/10",51
"1180","1/6/10",55
"1181","1/7/10",65
"1182","1/8/10",32
"1183","1/9/10",39
"1184","1/10/10",49
"1185","1/11/10",55
"1186","1/12/10",59
"1187","1/13/10",70
"1188","1/14/10",61
"1189","1/15/10",84
"1190","1/16/10",54
"1191","1/17/10",66
"1192","1/18/10",70
"1193","1/19/10",54
"1194","1/20/10",45
"1195","1/21/10",74
"1196","1/22/10",74
"1197","1/23/10",74
"1198","1/24/10",79
"1199","1/25/10",82
"1200","1/26/10",78
"1201","1/27/10",82
"1202","1/28/10",65
"1203","1/29/10",69
"1204","1/30/10",55
"1205","1/31/10",69
"1206","2/1/10",40
"1207","2/2/10",48
"1208","2/3/10",48
"1209","2/4/10",41
"1210","2/5/10",49
"1211","2/6/10",34
"1212","2/7/10",76
"1213","2/8/10",71
"1214","2/9/10",77
"1215","2/10/10",61
"1216","2/11/10",68
"1217","2/12/10",58
"1218","2/13/10",54
"1219","2/14/10",76
"1220","2/15/10",77
"1221","2/16/10",47
"1222","2/17/10",79
"1223","2/18/10",88
"1224","2/19/10",43
"1225","2/20/10",70
"1226","2/21/10",57
"1227","2/22/10",78
"1228","2/23/10",50
"1229","2/24/10",80
"1230","2/25/10",48
"1231","2/26/10",70
"1232","2/27/10",37
"1233","2/28/10",70
"1234","3/1/10",66
"1235","3/2/10",63
"1236","3/3/10",85
"1237","3/4/10",100
"1238","3/5/10",76
"1239","3/6/10",62
"1240","3/7/10",77
"1241","3/8/10",69
"1242","3/9/10",63
"1243","3/10/10",37
"1244","3/11/10",66
"1245","3/12/10",64
"1246","3/13/10",41
"1247","3/14/10",53
"1248","3/15/10",65
